trial_id,seed,tc,sigma_px,dropout_prob,camera_mode,dv_perfect_mag,dv_ekf_mag,dv_delta_mag,dv_mag_bias,dv_inflation_pct,miss_uncorrected,miss_perfect,miss_ekf,pos_err_tc,tracePpos_tc,nis_mean,nees_mean,valid_rate,dx0_norm_r,dx0_norm_v,notes,truth_mode
206,1563001090,2.0,1.0,0.0,estimate_tracking,0.0013461527856186034,0.0012451280225047893,0.000271325287465035,-0.00010102476311381402,-0.07504702600855939,0.001169418344213828,1.7589223069873935e-11,3.97549165662729e-05,7.177366111420515e-05,3.8025239771737515e-09,2.089059065534834,4.1741954135699855,0.9900990099009901,7.736947750214221e-05,0.00010075891698796782,,cr3bp
207,1416278169,2.0,1.0,0.0,estimate_tracking,0.001201455199770884,0.0013662725858089781,0.00021551483278984943,0.00016481738603809411,0.13718146633309725,0.001308702976752656,3.212902206715718e-11,0.0001658943610869788,4.600376640633397e-05,3.769901251396255e-09,1.855245664868239,6.66034385576882,0.9900990099009901,0.00029899912439046146,0.00016903304680031817,,cr3bp
208,261565053,2.0,1.0,0.0,estimate_tracking,0.00152241228479365,0.0014491466969730692,0.00011588708838591788,-7.326558782058071e-05,-0.04812466935033388,0.0012713122465529481,5.725825307829512e-11,0.0005260740904880944,9.121794288267324e-05,4.55662673119588e-09,1.8800404700727207,11.508551557367824,0.9900990099009901,9.829501523856465e-05,0.0001132264306949235,,cr3bp
209,778416047,2.0,1.0,0.0,estimate_tracking,0.002398001453287452,0.002377313691435384,0.0005429514035169823,-2.0687761852068113e-05,-0.008627084785001737,0.0024065813382167286,9.200085099201626e-11,0.0002769252846060529,3.582531913384243e-05,2.5105049190397525e-09,1.6848232074394034,8.075796018636957,0.9900990099009901,0.00014939987148405583,0.0002036814729542928,,cr3bp
210,1846103017,2.0,1.0,0.0,estimate_tracking,0.0014382895217574106,0.0013780537232207643,0.00019626317116313218,-6.0235798536646375e-05,-0.0418801622520657,0.000872976361341871,6.956519805826565e-11,0.0002489242018893154,5.526530160131333e-05,2.6730485457233252e-09,1.4673524419972817,3.436825274430471,0.9900990099009901,0.00010297269816679405,0.00013848015898860688,,cr3bp
211,1666651068,2.0,1.0,0.0,estimate_tracking,0.001296731178729161,0.0014608224933430564,0.0002459724119829137,0.00016409131461389537,0.12654227592083522,0.001458274972875886,7.808052664986606e-11,0.00015376089486870688,5.063506809805279e-05,3.106788076383617e-09,1.734367889932958,4.616641689555738,0.9900990099009901,0.00015562606506921078,0.00024766518775901807,,cr3bp
212,1000793747,2.0,1.0,0.0,estimate_tracking,0.0023586261082802645,0.002309655931811868,0.0006584849109622733,-4.8970176468396496e-05,-0.020762161623022912,0.002230051125284609,6.192992635077148e-11,4.819977588737562e-05,3.69455294515383e-05,2.78791482030664e-09,2.2219149976226795,4.661179552976235,0.9900990099009901,0.00014989128296694917,0.00010378927941838569,,cr3bp
213,1786483885,2.0,1.0,0.0,estimate_tracking,0.0007144265708284225,0.0005650642846585525,0.00015245714829830947,-0.00014936228616987002,-0.20906597300360075,0.00025488199720926654,2.4050970215209588e-11,0.00023238288707586757,4.629560022689404e-05,2.2154642312599373e-09,1.913787854518645,6.059333887786271,0.9900990099009901,0.00013581411169292503,0.0001182872640626151,,cr3bp
214,1694864233,2.0,1.0,0.0,estimate_tracking,0.003985345861558173,0.003992535316614901,5.4628707420436316e-05,7.18945505672787e-06,0.00180397268053345,0.003359100732253766,5.953027079608771e-11,2.7249751192852428e-05,2.843222546994457e-05,2.051079906520847e-09,2.0219633219155084,3.276936113504143,0.9900990099009901,0.00021120418290902256,0.00012620481518870567,,cr3bp
215,26877803,2.0,1.0,0.0,estimate_tracking,0.001994497879853547,0.0021577905238797613,0.000679010928861972,0.00016329264402621451,0.0818715555807985,0.0019398826695102992,4.496577210694997e-11,0.00011266923888143324,5.143027029549338e-05,2.222041066882663e-09,1.6206753887512755,12.096829049886852,0.9900990099009901,0.00016494417374990423,0.0002687993403910271,,cr3bp
216,1080660050,2.0,1.0,0.0,estimate_tracking,0.0007849809136147646,0.00031461248939078075,0.0004998973431331703,-0.00047036842422398383,-0.5992100139836276,0.0001028512671785561,6.894078970878067e-11,7.816504447416261e-05,3.8906815843652757e-05,3.866624958612406e-09,2.001660125658133,5.33956648548633,0.9900990099009901,0.00010540575796303908,0.00010100642399911696,,cr3bp
217,1714006610,2.0,1.0,0.0,estimate_tracking,0.003589223487000041,0.0036235743071244683,0.00021646930974777051,3.43508201244274e-05,0.009570543670196052,0.0035508293481841297,2.991975822889076e-11,6.467468992501921e-05,2.0944356107674417e-05,2.668869553666636e-09,1.897608721143639,2.9243377273257765,0.9900990099009901,0.00023529940343622506,0.00021257855050385753,,cr3bp
218,1050360356,2.0,1.0,0.0,estimate_tracking,0.0017427379837947623,0.0017630560317757813,0.00035469581936073234,2.031804798101897e-05,0.011658693486887195,0.0017206966365094787,4.542223715107694e-11,0.0002674847788272183,2.8651905998151248e-05,1.9591747534995057e-09,1.795408042414862,3.824293107208222,0.9900990099009901,6.279874091858787e-05,0.00019081340961045793,,cr3bp
219,1532342866,2.0,1.0,0.0,estimate_tracking,0.0007648338031918022,0.0008337871030873545,7.638750370291824e-05,6.895329989555236e-05,0.09015461869990138,0.0007824933575371424,4.2603047643197105e-11,0.00036224016127820986,0.00011218376872820997,2.472188796038587e-09,2.289985274850597,8.45241396574942,0.9900990099009901,7.034656223019481e-05,8.389549101107823e-05,,cr3bp
220,1583063414,2.0,1.0,0.0,estimate_tracking,0.0013567741920837678,0.0011790091646236506,0.0003565300543563796,-0.00017776502746011716,-0.1310203484834136,0.0014758088379692672,4.034079968478607e-11,0.0003981423667531573,2.9239413188546507e-05,5.885596504984898e-09,1.9315792129847211,31.027745768940996,0.9900990099009901,0.00020913135662472694,0.00014792633346232247,,cr3bp
221,853065325,2.0,1.0,0.0,estimate_tracking,0.0005918499246842014,0.0011267355274359571,0.000535506058046933,0.0005348856027517558,0.903752083836387,0.00024141822579824422,2.1489162401866287e-11,0.00012141656420746772,6.172052302950564e-05,4.476534726136391e-09,2.1556993183778754,3.0302897976589986,0.9900990099009901,9.40580037365605e-05,0.00013950423537052847,,cr3bp
222,1337119949,2.0,1.0,0.0,estimate_tracking,0.00283034451004081,0.0025817138186720774,0.0004526168993313369,-0.0002486306913687328,-0.08784467420368836,0.002687380224539046,4.5385156676890845e-11,0.0005768964375948223,0.00017097058426118698,4.244855477698222e-09,1.9069369410799657,18.171215461005428,0.9900990099009901,0.0002419189919108794,0.00011754569077558788,,cr3bp
223,1360390354,2.0,1.0,0.0,estimate_tracking,0.0016520973513316983,0.0015685264001048316,0.00018275888539741125,-8.357095122686663e-05,-0.05058476194487149,0.0009547222942252591,6.369218823467896e-11,0.0002796891155423252,4.322598978578942e-05,4.379590731663303e-09,2.211024796235654,3.8797455659482467,0.9900990099009901,0.0001538740694886338,5.738067377415262e-05,,cr3bp
224,759031410,2.0,1.0,0.0,estimate_tracking,0.003160909582026902,0.003050700627432014,0.00012117868763826282,-0.00011020895459488804,-0.034866215478462914,0.003043805599563086,7.737013536299465e-11,9.33233508391578e-05,3.919939768800694e-05,4.6857165388451265e-09,1.7655619151004935,6.34509185688029,0.9900990099009901,0.00020221742928924104,7.281290168266169e-05,,cr3bp
225,607454094,2.0,1.0,0.0,estimate_tracking,0.0019520681245927447,0.002207675557001235,0.00030617677210201,0.00025560743240849045,0.1309418606801016,0.00040127562479118443,6.858003301001382e-11,0.00027089537950768635,0.0001169819130397836,4.078780616563528e-09,2.135317244553824,4.899127811302318,0.9900990099009901,0.00020602654726912102,0.00015691753056935556,,cr3bp
226,1387119188,2.0,1.0,0.0,estimate_tracking,0.003352645743739877,0.0034070454295723964,0.00021480391717398122,5.439968583251936e-05,0.01622589739285618,0.0034412503474618404,5.63107305381506e-11,2.3118320308114374e-05,3.71235511646507e-05,2.0182321992399693e-09,1.9444117498865046,3.048680936265306,0.9900990099009901,0.0002447975596638147,0.00013779134822036556,,cr3bp
227,276188536,2.0,1.0,0.0,estimate_tracking,0.0008394965311658112,0.0004913358824164207,0.00046351006928302044,-0.0003481606487493905,-0.4147255358707663,0.00017851764359801036,5.0139214592827937e-11,0.0003868057247026363,0.00017743041483764485,3.83704251475812e-09,2.3561615276196632,47.86926341527189,0.9900990099009901,6.759832807376404e-05,0.00020188767377160826,,cr3bp
228,835632990,2.0,1.0,0.0,estimate_tracking,0.0011215999721332975,0.000839046359626691,0.00045671845126025394,-0.0002825536125066065,-0.2519201315324445,0.0002932064424610749,5.346078790890391e-11,5.6946534846788284e-05,7.567083612714988e-05,3.3524874311950702e-09,2.173706986476201,5.378781469459508,0.9900990099009901,0.00023451297682850083,0.0002203133094019385,,cr3bp
229,650646723,2.0,1.0,0.0,estimate_tracking,0.002247285367679719,0.002982612984664651,0.000735619975973636,0.0007353276169849319,0.3272070505866125,0.0003088186361180825,7.498884813894256e-11,0.00014160696640489427,6.856485058971223e-05,4.499035035878538e-09,1.706449132675739,5.911777248053914,0.9900990099009901,0.00032653995477498324,9.519246355063828e-05,,cr3bp
230,2012565944,2.0,1.0,0.0,estimate_tracking,0.00015817980444306996,0.0002836917275943583,0.0001327002590094654,0.00012551192315128832,0.793476282216931,0.00022995156033460136,5.0284177735952576e-11,7.285793813098828e-05,4.575922284091444e-05,2.2144043420755504e-09,1.8294782394584916,3.1396383389159594,0.9900990099009901,7.03452836422508e-05,0.00016523793360892646,,cr3bp
231,257959470,2.0,1.0,0.0,estimate_tracking,0.002142704968949814,0.0021815113471745588,8.97548483480934e-05,3.880637822474466e-05,0.018110929309957502,0.001299579193920214,5.908845350198297e-11,0.0001518382747867575,2.3674878522060608e-05,3.800498487106636e-09,2.145938480439307,4.8566156650097145,0.9900990099009901,0.0002884660838968721,0.0001639067176229475,,cr3bp
232,291272381,2.0,1.0,0.0,estimate_tracking,0.002391734299727204,0.0023467448426744467,4.815614438935564e-05,-4.498945705275724e-05,-0.01881039087740166,0.001999190273077034,9.198869689022948e-11,4.3345418648969935e-05,6.430378710776549e-06,3.399430294223705e-09,2.207975238595334,2.436252764049921,0.9900990099009901,0.00016844514509435965,0.00011680814659912556,,cr3bp
233,1809535513,2.0,1.0,0.0,estimate_tracking,0.001387681648402341,0.0015900361005248753,0.00041867244827910376,0.00020235445212253437,0.14582195588988878,0.001273371773051797,5.093042553967499e-11,0.00010322817558071026,2.1846633088419064e-05,2.506485109419193e-09,1.9612456507499845,4.013916599347031,0.9900990099009901,0.00021457245750758995,0.00015275585979386525,,cr3bp
234,558321784,2.0,1.0,0.0,estimate_tracking,0.00041716177911957174,0.00040637740226532557,0.00019970422014269564,-1.078437685424617e-05,-0.025851785551895046,0.00047923665532961096,6.427127281512838e-11,2.2482020188413084e-05,5.2755885904510977e-05,3.191603469460173e-09,2.2657521953002853,22.630460575103957,0.9900990099009901,4.127322973699328e-05,0.00016715436604309252,,cr3bp
235,736445107,2.0,1.0,0.0,estimate_tracking,0.0009007025865486677,0.0008331025035582856,9.647924425548385e-05,-6.760008299038205e-05,-0.07505261337087255,0.0006081673426302959,6.681156933014582e-11,0.0001125100641080743,7.058896169133725e-05,2.6324622073443374e-09,1.6961872675691039,9.345864874448687,0.9900990099009901,0.00012311272391955772,0.00015529110219921575,,cr3bp
236,1857649089,2.0,1.0,0.0,estimate_tracking,0.0013370440405877388,0.0011969736830715165,0.00022231987151474498,-0.0001400703575162223,-0.10476121448823039,0.00012705477355755558,6.698305776783577e-11,0.00026140071887118676,6.737261847416448e-05,3.83128096122441e-09,1.9380723150553927,4.966831289044507,0.9900990099009901,0.0001385501529252479,0.00011194435265965922,,cr3bp
237,1125990562,2.0,1.0,0.0,estimate_tracking,0.0014024978549164579,0.001457815787951667,0.0010296248172272095,5.531793303520903e-05,0.03944243682176918,0.001257823700865412,4.68385289135797e-11,0.0003983778920823528,8.306221987310056e-05,2.2353314333624275e-09,2.3103815673819827,11.389388831598437,0.9900990099009901,0.00010750239908256025,6.0270475113081165e-05,,cr3bp
238,145404911,2.0,1.0,0.0,estimate_tracking,0.0027411807244620908,0.002765970439137342,0.00010014003243067804,2.4789714675251158e-05,0.00904344410933211,0.0026340307880854596,7.399456500115681e-11,0.00015539850702041578,4.562213356842845e-05,4.109766560530942e-09,1.99093054096022,5.641732565758505,0.9900990099009901,0.00017825396547283974,0.00021874353159882795,,cr3bp
239,452930312,2.0,1.0,0.0,estimate_tracking,0.0010232834738813704,0.0010231123017732577,5.5954183066297154e-05,-1.7117210811268269e-07,-0.00016727731120624867,0.0006036567499432001,4.923302204068356e-11,0.00031029386009474565,3.508690002776248e-05,4.290180505693877e-09,1.96399831499097,12.25155658566383,0.9900990099009901,0.00016700566571110795,0.00011066163280473899,,cr3bp
240,617483441,2.0,1.0,0.0,estimate_tracking,0.00030354720219407565,0.00014817135605075182,0.00018488746839391638,-0.00015537584614332383,-0.5118671660296934,0.00036517065519680886,3.1121421588496275e-11,0.0003323385999094473,4.323561599587219e-05,2.6044776008504977e-09,2.079659883868968,5.554030494407372,0.9900990099009901,0.00012899369532656205,0.0002653931679456209,,cr3bp
241,608911622,2.0,1.0,0.0,estimate_tracking,0.0013375646201455895,0.0021653877595429003,0.000859842751209199,0.0008278231393973109,0.618903286562114,0.00040742655262451317,4.764061534618362e-11,0.00015413055350910434,3.9778538748417566e-05,3.2398866117159958e-09,2.041504809469452,5.241985806529365,0.9900990099009901,0.00016351326903618792,0.00015098155521365683,,cr3bp
242,597895736,2.0,1.0,0.0,estimate_tracking,0.0033511987450706993,0.0034507567223249214,0.0002933731665778596,9.955797725422211e-05,0.029708168577188276,0.0029779534425849108,4.058418542409121e-11,0.0005519593381667954,9.59100050694789e-05,5.145241574147999e-09,1.7872920756235118,15.250933975432018,0.9900990099009901,0.00015452591958949153,0.0002552183346460108,,cr3bp
243,904340566,2.0,1.0,0.0,estimate_tracking,0.0006879451553667088,0.0007951018374101387,0.0005272431888466841,0.00010715668204342994,0.15576340818376733,0.000874693630694457,4.6190420217213546e-11,0.00020195076579219856,3.033346092834106e-05,2.975571882029922e-09,1.9663543233935377,5.509033016587178,0.9900990099009901,9.338688989086997e-05,0.00016133936489942427,,cr3bp
244,1650135435,2.0,1.0,0.0,estimate_tracking,0.0016844869921170955,0.0016040294239741838,8.280052041773342e-05,-8.045756814291176e-05,-0.047763840575456795,0.0010571951375345902,2.462092356004486e-11,0.00018551568282652636,5.8259857043597555e-05,3.3699619741492303e-09,1.8597167116011706,10.375053310330058,0.9900990099009901,0.00014546740323656998,0.0002388212051247467,,cr3bp
245,1834740485,2.0,1.0,0.0,estimate_tracking,0.0016842428638354757,0.0019434361728188471,0.0003319922118238953,0.00025919330898337145,0.1538930723999734,0.001537195005565356,4.9071717595007e-11,0.00014396048900904988,8.953285083254614e-05,2.0378040158204696e-09,1.8323656070751648,8.371597905708311,0.9900990099009901,9.590938623146203e-05,0.00019482909944288954,,cr3bp
246,1623995766,2.0,1.0,0.0,estimate_tracking,0.004010310092808429,0.004041985274888109,9.357477124029317e-05,3.167518207968043e-05,0.007898437114995716,0.004196912720529027,9.883842081882331e-11,0.00022682091172107448,5.744944629068324e-05,4.806765162994743e-09,1.697334821377474,4.597777553174303,0.9900990099009901,0.00026723507655719293,0.00029363584796537797,,cr3bp
247,747603262,2.0,1.0,0.0,estimate_tracking,0.001818541535707253,0.0022604047372647676,0.000542133747471814,0.0004418632015575146,0.24297668922127125,0.001328243161077573,4.0668502487765564e-11,0.00038578193689911176,6.473938885351049e-05,2.4220077233213735e-09,1.727749576145871,7.567987388722299,0.9900990099009901,0.00019962116195792895,4.432141088134573e-05,,cr3bp
248,1143789179,2.0,1.0,0.0,estimate_tracking,0.0012985357784755895,0.0015427700671412133,0.0005730858281144015,0.0002442342886656238,0.18808437373388487,0.0010558102856812793,3.847154837853168e-11,0.00022375097609321728,6.458384839150145e-05,4.518060081713974e-09,1.733399401135887,4.427614221741717,0.9900990099009901,8.078153091871147e-05,0.0002190820718402805,,cr3bp
249,713231189,2.0,1.0,0.0,estimate_tracking,0.0020638688044872272,0.001926072004418237,0.00016763022931506858,-0.00013779680006899015,-0.06676625944895076,0.0017569377647460545,4.615178475044505e-11,2.0929313142023514e-05,2.629275821533539e-05,2.7221866865529626e-09,1.8834975234124218,2.606096836616359,0.9900990099009901,0.000179889419404721,5.348048732996993e-05,,cr3bp
250,1821474834,2.0,1.0,0.0,estimate_tracking,0.004411125694957362,0.004484883050260222,0.00013294761548948502,7.375735530285987e-05,0.016720755744316307,0.004180990444923056,8.373415943288848e-11,0.00015604095860199878,2.1078879332930516e-05,4.7606734222164795e-09,1.8291181659336726,1.3322137357623072,0.9900990099009901,0.000291452921450427,0.00014034507692598175,,cr3bp
251,1173632150,2.0,1.0,0.0,estimate_tracking,0.0007937187044584944,0.0008922975442365894,0.0003159924659909297,9.857883977809504e-05,0.12419871073260058,0.0009166144048420642,8.979819126004799e-11,9.772809866224741e-05,2.4820253861537277e-05,3.2386707909587457e-09,2.017428795609715,2.9689309624406497,0.9900990099009901,7.011219301460328e-05,0.0001631462253002,,cr3bp
252,1683752129,2.0,1.0,0.0,estimate_tracking,0.004635427820692197,0.004703542459155102,0.00032940842303739586,6.811463846290514e-05,0.01469435855712109,0.00405475724658569,6.204274288581603e-11,0.000128835646400967,4.4059780258364625e-05,2.1437953353612426e-09,1.9333651117739208,6.24587475111967,0.9900990099009901,0.0002442074422675388,0.00012898037870806033,,cr3bp
253,1855481978,2.0,1.0,0.0,estimate_tracking,0.0010123345620449543,0.0011158388360996813,0.0003040422666284023,0.00010350427405472697,0.10224314958252978,0.0012950078596317119,2.6088994517981425e-11,0.00017735660934346513,5.393293996416871e-05,2.4642803062667515e-09,1.772936610554066,10.069123848068335,0.9900990099009901,0.00014090207771347122,0.0002515645829574839,,cr3bp
254,1880386887,2.0,1.0,0.0,estimate_tracking,0.00129116775394972,0.0013152337337424247,0.00034094981079370556,2.406597979270485e-05,0.018638925669484996,0.0013165101460069462,2.785056930043492e-11,0.0009430797685634554,0.00017276298018818043,6.3198888951075805e-09,2.0460673189770504,68.84478126636219,0.9900990099009901,8.171290190659774e-05,0.00033844658661388486,,cr3bp
255,1817706908,2.0,1.0,0.0,estimate_tracking,0.000201755176955696,3.3120267530287516e-05,0.00021549760287388562,-0.00016863490942540849,-0.835839317582614,7.946708283381148e-05,4.131267590566058e-11,0.00027485217151337275,3.253482640870426e-05,2.241933227726815e-09,2.0590951869582077,3.854804949935694,0.9900990099009901,0.0001378572555243333,0.0001617319936043485,,cr3bp
256,1447250740,2.0,1.0,0.0,estimate_tracking,0.0029550116213329742,0.0025602377161484434,0.0005699228868624341,-0.0003947739051845308,-0.13359470478375057,0.002148713315190314,8.481498762103691e-11,0.0002690734444233406,5.829929746389779e-05,2.7473679303643386e-09,2.229876079818301,4.270689030952418,0.9900990099009901,0.00018106563470269654,0.0002870765873198376,,cr3bp
257,1843119955,2.0,1.0,0.0,estimate_tracking,0.002278419798100535,0.002530865717513268,0.000527776228166464,0.000252445919412733,0.110798685836206,0.0018609612535485272,4.811509274529964e-11,0.00021614090187990938,6.56876876498129e-05,3.1465846131789037e-09,1.673123800894221,6.596458676276381,0.9900990099009901,0.00017602041645207789,7.85461277576711e-05,,cr3bp
258,1946979378,2.0,1.0,0.0,estimate_tracking,0.0009484423259037514,0.0011103070555131015,0.00019203618799077386,0.0001618647296093501,0.17066375591695837,0.000798259496049178,3.8907628237670146e-11,4.839628495968299e-05,7.127156616116102e-05,3.487814593434774e-09,1.7808360916710384,11.84838082480892,0.9900990099009901,9.494953875534932e-05,5.5247571257727484e-05,,cr3bp
259,1083320506,2.0,1.0,0.0,estimate_tracking,0.0015401504446725008,0.001606769774777197,0.00016881834034642118,6.661933010469615e-05,0.04325507961585018,0.001297188986983329,3.949916267246914e-11,0.0003608432807721031,8.249794276693487e-05,2.8529119912802665e-09,1.8330726117761824,4.044688856723724,0.9900990099009901,7.714812846165883e-05,0.00022810665270458165,,cr3bp
260,653930539,2.0,1.0,0.0,estimate_tracking,0.0006421852379586725,0.0006543245967145487,0.00017333847125086988,1.213935875587623e-05,0.018903204306694787,0.00048108196688907365,4.809445380149053e-11,0.00010176628707149868,1.9341992361414925e-05,2.699869348860013e-09,1.9438623754246125,5.135734909000235,0.9900990099009901,0.00010605080400018976,0.00016881357473852866,,cr3bp
261,943164380,2.0,1.0,0.0,estimate_tracking,0.0006370944611045206,0.0005657292407074977,0.000196187483229328,-7.136522039702289e-05,-0.11201670200255409,0.000619030814381055,4.28913420121079e-11,0.0004739265652089378,5.9565146222276166e-05,5.431261688688073e-09,2.155488892770554,26.992515601412574,0.9900990099009901,6.62722848732214e-05,0.00016880440584008806,,cr3bp
262,1388497189,2.0,1.0,0.0,estimate_tracking,0.0013581408058161008,0.0014621514545738149,0.00012543320922477289,0.00010401064875771408,0.07658311149499308,0.00040558981513711057,8.370434640589254e-11,1.836484424267064e-05,3.5398622083848364e-05,2.678025983866747e-09,1.861776653014033,3.946134932095441,0.9900990099009901,0.00017051048069654886,0.00010869341859434218,,cr3bp
263,344481677,2.0,1.0,0.0,estimate_tracking,0.0019221093141207324,0.0021596511494629,0.00032344372734435095,0.00023754183534216737,0.12358393645828136,0.0015275415850587344,5.241112441916265e-11,4.5814657009759035e-05,2.0778997231288808e-05,2.034115080650346e-09,1.911768630046224,2.4600821249555587,0.9900990099009901,0.00021852175139135027,0.00017092525960946424,,cr3bp
264,1674345520,2.0,1.0,0.0,estimate_tracking,0.0012215986323736714,0.0007617104327828014,0.000564871874166675,-0.00045988819959086997,-0.3764642390743902,0.0008579649056184982,7.077673102861295e-11,0.00022194206290141507,4.438145691512754e-05,4.065295025241115e-09,1.7183654589873845,10.1940631313016,0.9900990099009901,0.00019856671427897614,0.0002449865143112101,,cr3bp
265,1777388274,2.0,1.0,0.0,estimate_tracking,0.0015498346065728023,0.001487296278184124,0.0002687211233021461,-6.253832838867823e-05,-0.04035161437449841,0.0011007477285776982,5.893682042163248e-11,0.0011788965564101337,0.0002028832882197915,4.138770952159611e-09,1.7081710336079248,51.87546249295974,0.9900990099009901,0.00015244561125065943,0.00020346640904454337,,cr3bp
266,1821828151,2.0,1.0,0.0,estimate_tracking,0.0020980378444630044,0.0028633050476100804,0.0011517568329745523,0.000765267203147076,0.364753765127124,0.0018039888781931702,6.035673133922876e-11,0.00012782564462303556,9.828632156001428e-05,4.3275694598958e-09,1.9716921452961038,7.22364280878367,0.9900990099009901,0.00011821531434314402,0.00026400515598054883,,cr3bp
267,1360568928,2.0,1.0,0.0,estimate_tracking,0.00011948938390900106,0.0003702305085758878,0.0003313645754464584,0.00025074112466688675,2.0984385094649283,5.706565794975508e-05,6.996353310051582e-11,4.6400661696974845e-05,4.873179038677178e-05,3.0377658495157423e-09,1.6773220249060845,2.644470599068756,0.9900990099009901,2.4384110871290043e-05,7.88959737364805e-05,,cr3bp
268,655955485,2.0,1.0,0.0,estimate_tracking,0.0006996054414879028,0.001066002665998406,0.0005795705749675536,0.00036639722451050326,0.523719803738603,0.0004071388595715936,6.024516745352588e-11,0.00017631081541458828,6.24236798206622e-05,2.0095933200087708e-09,2.010084141873466,7.496188872666417,0.9900990099009901,0.0001267810071138136,0.00029799323951859027,,cr3bp
269,1139750247,2.0,1.0,0.0,estimate_tracking,0.0008329346353595676,0.0009085373670836963,0.00017320163216173133,7.560273172412869e-05,0.09076670427024802,0.0006177005338551512,4.8921852351250816e-11,0.00017888103984243278,4.4115380639658085e-05,2.973285832241808e-09,1.709729943172742,3.518637799974851,0.9900990099009901,8.448777022149277e-05,0.00010448716220870783,,cr3bp
270,1521833473,2.0,1.0,0.0,estimate_tracking,0.0013468865298826957,0.0012651021810669585,0.00020550617190786158,-8.178434881573726e-05,-0.060721038484852996,0.0008295584567825841,5.996051127953463e-11,7.58164434947191e-05,2.3667014325103602e-05,2.628331611214541e-09,1.7482692527210544,4.066765821254818,0.9900990099009901,0.00010822813945800253,0.00018381992626260446,,cr3bp
271,1639368520,2.0,1.0,0.0,estimate_tracking,0.0006898051737535346,0.0004730592192423272,0.0004967980207809268,-0.0002167459545112074,-0.3142132920398334,0.00017746806114853477,5.3664236151860765e-11,0.00011497125087891121,4.062160560761987e-05,3.6857225451443447e-09,1.4493504358287108,4.264014207447834,0.9900990099009901,5.482021756112459e-05,0.0001386215467899066,,cr3bp
272,2050148080,2.0,1.0,0.0,estimate_tracking,0.002890750427052137,0.0023711326462410374,0.0008859040269478818,-0.0005196177808110994,-0.17975186510340957,0.0017338074176294453,6.839070531629114e-11,0.0005856339643931127,0.00011741980982907031,3.6741630028160956e-09,2.1903019278021603,14.340387801496904,0.9900990099009901,0.0002060977920689681,0.0002480712231119207,,cr3bp
273,270670306,2.0,1.0,0.0,estimate_tracking,0.0018232600152728123,0.001707555130266672,0.00014850577097862158,-0.00011570488500614031,-0.06346044120801253,0.0002966129947247387,9.200423852247808e-11,0.0002556835119661416,9.623441530780143e-05,5.556233690999981e-09,1.996105261454651,19.656523671071486,0.9900990099009901,0.0002182611775176746,0.00016984976046375744,,cr3bp
274,1171090117,2.0,1.0,0.0,estimate_tracking,0.0011620018840621576,0.0012152395061518276,8.249444269690087e-05,5.323762208966996e-05,0.04581543525864218,0.0008925897813594566,4.310076191974291e-11,0.0001383507850802612,5.928559396067318e-05,2.5472366048724633e-09,1.6960447371747365,6.8602521834862795,0.9900990099009901,0.0002659383650319796,8.563812872873483e-05,,cr3bp
275,1835032736,2.0,1.0,0.0,estimate_tracking,0.0024557817627302333,0.002506585420332647,0.00021467459654216014,5.08036576024138e-05,0.020687366594795753,0.002322446496086592,6.10810271696358e-11,0.00016967335600568645,1.3244749854704378e-05,2.3341082084937802e-09,1.7911768320676138,3.9528349538101124,0.9900990099009901,0.00013800688921586596,0.00011082063984866477,,cr3bp
276,826296179,2.0,1.0,0.0,estimate_tracking,0.0018938385804789539,0.0020313602264233287,0.00014063773274142669,0.00013752164594437485,0.07261529433495628,0.0018411929589863339,4.5208973167734735e-11,0.0004448626621806588,9.297570257595711e-05,4.615515271286248e-09,2.1787602862147204,10.606415775135838,0.9900990099009901,0.00016024494273972708,0.00014522620437538295,,cr3bp
277,18872535,2.0,1.0,0.0,estimate_tracking,0.0031638236490473906,0.0032829189498354205,0.0002551418093546117,0.00011909530078802995,0.03764283790719136,0.001913288498958583,4.401825774761325e-11,0.00037350814104736307,8.128590137133856e-05,2.9900234437106996e-09,1.773084345092781,4.412677183723773,0.9900990099009901,0.00027186471248178204,0.00013001463664012727,,cr3bp
278,368137397,2.0,1.0,0.0,estimate_tracking,0.0009532312294397991,0.0010445082547708648,0.00023663791980553953,9.127702533106566e-05,0.09575538705829834,0.00033464596901441976,5.648732999011667e-11,2.541564675333048e-05,1.6572527761776464e-05,2.995882219680505e-09,1.957898604763764,6.622697495904318,0.9900990099009901,7.102922090237307e-05,0.000248602818634679,,cr3bp
279,1536805171,2.0,1.0,0.0,estimate_tracking,0.0013849501985557695,0.001357411711243903,0.0007317624178986318,-2.7538487311866552e-05,-0.019884099327603044,0.0011574205622229647,2.1958934514917604e-11,8.341007927430059e-05,7.648912165332787e-05,3.911025575253544e-09,1.8686316659235584,4.778008164651654,0.9900990099009901,0.00015972194071818278,0.00017832696122044387,,cr3bp
280,1952856567,2.0,1.0,0.0,estimate_tracking,0.0006969198496750584,0.0008639201203808579,0.00017408151822551795,0.0001670002707057994,0.2396262221310872,0.00042072913512020355,5.635583766583117e-11,9.717792176479494e-05,4.333783039671582e-05,3.312951070492695e-09,1.848860799589946,7.242031362260534,0.9900990099009901,0.0001340546251986483,0.000205531238383965,,cr3bp
