trial_id,seed,tc,sigma_px,dropout_prob,camera_mode,dv_perfect_mag,dv_ekf_mag,dv_delta_mag,dv_mag_bias,dv_inflation_pct,miss_uncorrected,miss_perfect,miss_ekf,pos_err_tc,tracePpos_tc,nis_mean,nees_mean,valid_rate,dx0_norm_r,dx0_norm_v,notes,truth_mode
50,1831565527,2.0,1.0,0.0,estimate_tracking,0.0003595171778648974,0.00048001227574997405,0.00023980875237140738,0.00012049509788507665,0.3351581101094352,502.3272725674323,0.13792109496552685,357.840206210662,26.212294694831844,430.65072113401243,2.373540893770556,8.068968280583467,0.9900990099009901,0.00019866540762833785,0.00021179577745246146,,spice
51,975862862,2.0,1.0,0.0,estimate_tracking,0.00014575763341164239,0.0001798375600728712,0.0003204415705862382,3.4079926661228826e-05,0.23381229417317573,138.60621360971768,0.14254216409426096,178.7822799382361,25.803059269039135,405.9437846048795,2.034556658405704,65.01142609341929,0.9900990099009901,0.00012862098787654557,0.00015244960193933806,,spice
52,927387788,2.0,1.0,0.0,estimate_tracking,0.000269554825061388,0.00034610472746687387,0.00019153648587228857,7.654990240548587e-05,0.28398639270527815,79.109060231561,0.0810123725415076,248.155930843797,29.959215778576343,399.97184570388544,1.9441125394215053,46.65893412678495,0.9900990099009901,0.00011875152052826363,0.00022945703522149566,,spice
53,907061608,2.0,1.0,0.0,estimate_tracking,0.00023618017380057222,0.00029412955122543586,0.00011119751538176202,5.7949377424863644e-05,0.24536088907189746,503.60614262971376,0.05032017196014725,261.05764290517067,17.50676444909832,393.72569484470233,2.012649374262872,3.8033507453103437,0.9900990099009901,0.00018284188674816502,0.00016973195592279427,,spice
54,1259719650,2.0,1.0,0.0,estimate_tracking,0.00030099283418359913,0.0003776894919159088,0.00011287103692007157,7.669665773230966e-05,0.2548122381063942,860.2574041416558,0.07290388052863085,82.14488223978512,17.10340750903705,353.61330744265564,2.023454218643287,6.433837654590953,0.9900990099009901,0.00014082200240891516,0.0001363264049037028,,spice
55,2093680897,2.0,1.0,0.0,estimate_tracking,0.00023318389755478376,0.00016957855415353684,0.00013835092242470175,-6.360534340124692e-05,-0.2727690207952871,463.91760919072664,0.07916838726562286,79.3931921237779,14.56392506727849,403.18054979836575,1.8241643480046,13.01856825337976,0.9900990099009901,0.000164212576953038,0.0002145134896217345,,spice
56,1840839548,2.0,1.0,0.0,estimate_tracking,7.660645047104959e-05,0.00011966881564777186,0.00010474995535376567,4.306236517672228e-05,0.5621245327506201,500.83312785425085,0.03196644013724659,313.911113501869,15.24769550345109,427.7162993408042,2.377833478803355,4.126898506090429,0.9900990099009901,0.00019729061869113907,0.0001595979331654152,,spice
57,37501936,2.0,1.0,0.0,estimate_tracking,0.0003264798080912678,0.0003552680754456978,3.744099669156402e-05,2.8788267354430013e-05,0.0881777881539989,420.1389599064894,0.0024385681058094527,139.64421027128716,14.534924486588523,379.22461817977694,1.945994802357121,8.082187295983786,0.9900990099009901,0.00015418172378588703,0.0002760363290969847,,spice
58,967580781,2.0,1.0,0.0,estimate_tracking,0.0004794397690700771,0.00040203219200687576,0.00013483088702766373,-7.740757706320135e-05,-0.16145422648884833,536.0041508472307,0.0016735234517620684,398.2997513250173,25.916782009960926,426.03142844680144,1.599207331949887,9.228248022733396,0.9900990099009901,0.00023696287503779145,0.00010426358123545712,,spice
59,271083473,2.0,1.0,0.0,estimate_tracking,0.0002657091029586104,0.0003739523658772734,0.00016009916509183124,0.00010824326291866302,0.4073750643594778,361.2968186736594,0.08191133262144783,346.5685551856977,19.53730668139692,389.6459745615465,2.154397601412615,46.563438509289,0.9900990099009901,0.0001975470346415134,0.0002111428441194962,,spice
60,703740488,2.0,1.0,0.0,estimate_tracking,0.00026521649867137305,0.00019853048266563103,9.870570269746122e-05,-6.668601600574202e-05,-0.25143992300558937,406.11605753403546,0.1766243832172085,80.30047645457414,18.13692058586744,355.8899564927144,2.119566324146105,6.031480285570556,0.9900990099009901,0.00016850443549439284,0.00010088577126480026,,spice
61,1789026946,2.0,1.0,0.0,estimate_tracking,0.00019609563584287913,0.0003935973560026523,0.00025318081396108623,0.00019750172015977317,1.00717040086512,905.339520970923,0.034904637047992,373.6499623951893,32.70162180199552,373.49704859802307,1.6189364694475479,20.311115195116628,0.9900990099009901,0.0002911938960334963,0.0002263616784697914,,spice
62,321286435,2.0,1.0,0.0,estimate_tracking,0.0002349250954615076,0.00028120119633268537,5.55888741551731e-05,4.627610087117777e-05,0.19698236486940202,767.8292745016513,0.09287207757647117,11.176802043820999,12.197182019722018,404.56306276100025,1.9982342844779455,7.097597777666038,0.9900990099009901,0.0001645448482131148,0.0001067704209960469,,spice
63,1214641203,2.0,1.0,0.0,estimate_tracking,0.0004355197083872882,0.0005124684535672831,9.444859333231571e-05,7.694874517999488e-05,0.17668257876304372,979.9374941799732,0.06524287439337915,174.99554302061904,9.812049591639518,438.7941282910245,1.7635238037838996,4.727759225892769,0.9900990099009901,0.00021171188027127363,0.0002189799548028779,,spice
